season,as_of_date,ranking_type,scoring_profile,league_size,position,position_rank,tier_number,tier_rank,tier_size,tier_value_multiplier,player_id,player_name,player_slug,team,bye_week,age,experience,adp_round_pick,adp_overall,risk_score,upside_score,tags,is_my_guy,is_value,is_bust,is_sleeper,is_rookie,is_injury_concern,is_breakout,source_page,source_cheatsheet_id,source_url
2026,2026-08-31,redraft,The Fear Boners,12,WR,33,7,4,4,0.62,20875,DK Metcalf,dk-metcalf,PIT,9,,8,7.04,75.9,4.4,7.1,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,34,8,1,6,0.6,23232,Alec Pierce,alec-pierce,IND,13,,5,9.03,98.7,5.8,6.9,injured,0,0,0,0,0,1,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,35,8,2,6,0.6,24933,Brian Thomas Jr.,brian-thomas-jr,JAX,7,,3,7.03,74.6,6.5,7.5,value,0,1,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,36,8,3,6,0.6,18880,Chris Godwin Jr.,chris-godwin,TB,10,,10,8.09,93.1,4.5,6.4,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,37,8,4,6,0.6,24226,Quentin Johnston,quentin-johnston,LAC,7,,4,10.07,114.8,6.3,6.4,sleeper,0,0,0,1,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,38,8,5,6,0.6,21744,Michael Pittman Jr.,michael-pittman-jr,PIT,9,,7,9.10,105.9,3.5,4.9,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,39,8,6,6,0.6,23170,Wan'Dale Robinson,wandale-robinson,TEN,9,,5,10.11,119,4.6,4.7,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,40,9,1,10,0.52,24173,Michael Wilson,michael-wilson,ARI,14,,4,8.02,85.9,3.8,6.6,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,41,9,2,10,0.52,16906,Stefon Diggs,stefon-diggs,WAS,7,,12,9.12,107.9,5.3,5,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,42,9,3,10,0.52,19800,Courtland Sutton,courtland-sutton,DEN,10,,9,7.09,80.6,5,6,bust,0,0,1,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,43,9,4,10,0.52,23162,Jordan Addison,jordan-addison,MIN,6,,4,9.07,103,3.7,7.2,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,44,9,5,10,0.52,28053,De'Zhaun Stribling,dezhaun-stribling,SF,8,,0,12.05,137.3,5.3,5.5,my_guy|sleeper|rookie,1,0,0,1,1,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,45,9,6,10,0.52,23233,Jayden Reed,jayden-reed,GB,11,,4,10.02,109.6,4.2,4.7,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,46,9,7,10,0.52,24145,Josh Downs,josh-downs,IND,13,,4,10.04,112.4,4.2,7.3,sleeper,0,0,0,1,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,47,9,8,10,0.52,20876,Jakobi Meyers,jakobi-meyers,JAX,7,,8,11.03,122.8,2.7,5.2,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,48,9,9,10,0.52,23167,Romeo Doubs,romeo-doubs,NE,11,,5,12.01,132.9,3.9,6,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,49,9,10,10,0.52,23227,Khalil Shakir,khalil-shakir,BUF,7,,5,12.11,143.4,2.8,5.1,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,50,10,1,18,0.45,26748,Makai Lemon,makai-lemon,PHI,10,,0,8.06,89.5,6.6,6.9,rookie|injured,0,0,0,0,1,1,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,51,10,2,18,0.45,24924,Xavier Worthy,xavier-worthy,KC,5,,3,12.07,139.3,6.2,6,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,52,10,3,18,0.45,25103,Malik Washington,malik-washington,MIA,6,,3,15.08,175.5,4.6,5.1,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,53,10,4,18,0.45,25122,Jalen Coker,jalen-coker,CAR,5,,3,13.02,146.1,3.7,5.8,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,54,10,5,18,0.45,23729,Rashid Shaheed,rashid-shaheed,SEA,11,,5,13.03,147.2,4.4,5.3,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,55,10,6,18,0.45,23121,Kayshon Boutte,kayshon-boutte,HOU,8,,4,17.10,201.7,4.4,5.8,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,56,10,7,18,0.45,26762,KC Concepcion,kc-concepcion,CLE,11,,0,11.02,121.8,5.9,6.7,rookie,0,0,0,0,1,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,57,10,8,18,0.45,25922,Matthew Golden,matthew-golden,GB,11,,2,11.07,127,5.2,6.8,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,58,10,9,18,0.45,15076,Keenan Allen,keenan-allen,IND,13,,14,17.06,197.8,5.7,3.5,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,59,10,10,18,0.45,24177,Tre Tucker,tre-tucker,LV,13,,4,17.11,202.8,4.5,4.6,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,60,10,11,18,0.45,26751,Jordyn Tyson,jordyn-tyson,NO,8,,0,9.02,98,7.2,7.2,rookie|injured,0,0,0,0,1,1,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,61,10,12,18,0.45,26760,Omar Cooper Jr.,omar-cooper-jr,NYJ,13,,0,17.02,194.2,6.7,5.9,rookie,0,0,0,0,1,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,62,10,13,18,0.45,21717,Jauan Jennings,jauan-jennings,MIN,6,,6,18.10,213.8,6.4,5.3,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,63,10,14,18,0.45,20932,Deebo Samuel Sr.,deebo-samuel,SF,8,,8,11.10,130.1,6.3,3.7,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,64,10,15,18,0.45,26747,Denzel Boston,denzel-boston,CLE,11,,0,15.04,172.4,4.7,4.9,rookie,0,0,0,0,1,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,65,10,16,18,0.45,23253,Dontayvion Wicks,dontayvion-wicks,PHI,10,,4,,,5.3,4.3,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,66,10,17,18,0.45,25975,Pat Bryant,pat-bryant,DEN,10,,2,19.11,227.2,4,4.7,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,67,10,18,18,0.45,23368,Jalen Nailor,jalen-nailor,LV,13,,5,16.05,184.7,4.9,3.9,,0,0,0,0,0,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,68,11,1,64,0.32,26056,Travis Hunter,travis-hunter,JAX,7,,2,14.12,167.5,8.3,6.3,injured,0,0,0,0,0,1,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,69,11,2,64,0.32,18882,Cooper Kupp,cooper-kupp,SEA,11,,10,17.07,199,5.3,3.5,,0,0,0,0,0,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,70,11,3,64,0.32,21692,Jerry Jeudy,jerry-jeudy,CLE,11,,7,16.10,190.1,5.5,5.5,,0,0,0,0,0,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,71,11,4,64,0.32,24180,DeMario Douglas,demario-douglas,NE,11,,4,,,4.8,4.1,,0,0,0,0,0,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,72,11,5,64,0.32,25935,Malachi Fields,malachi-fields,NYG,8,,0,19.04,219.6,5.4,3.7,rookie,0,0,0,0,1,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,73,11,6,64,0.32,26746,Ja'Kobi Lane,jakobi-lane,BAL,13,,0,14.03,159,5.3,4.8,rookie,0,0,0,0,1,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,74,11,7,64,0.32,24176,Tank Dell,nathaniel-dell,HOU,8,,4,16.06,185.5,8.5,6.3,,0,0,0,0,0,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,75,11,8,64,0.32,24954,Adonai Mitchell,adonai-mitchell,NYJ,13,,3,20.03,231,4.6,4.5,,0,0,0,0,0,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,76,11,9,64,0.32,26750,Germie Bernard,germie-bernard,PIT,9,,0,20.02,229.8,5.4,4.1,rookie,0,0,0,0,1,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,77,11,10,64,0.32,26979,Cyrus Allen,cyrus-allen,KC,5,,0,15.08,176.3,5.3,4.7,rookie,0,0,0,0,1,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,78,11,11,64,0.32,25912,Kyle Williams,kyle-williams-2,NE,11,,2,19.06,222.1,5,5.7,,0,0,0,0,0,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,79,11,12,64,0.32,19802,Calvin Ridley,calvin-ridley,TEN,9,,8,22.01,253.2,5.2,4.7,,0,0,0,0,0,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,80,11,13,64,0.32,25925,Tre' Harris,tre-harris,LAC,7,,2,20.03,230.5,4.3,5.1,,0,0,0,0,0,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,81,11,14,64,0.32,24964,Keon Coleman,keon-coleman,BUF,7,,3,20.07,234.8,5.4,5.3,,0,0,0,0,0,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,82,11,15,64,0.32,25124,Ryan Flournoy,ryan-flournoy,DAL,14,,3,20.03,230.7,4.3,4.8,,0,0,0,0,0,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,83,11,16,64,0.32,26909,Zachariah Branch,zachariah-branch,ATL,11,,0,18.06,210.3,4.3,5.2,rookie,0,0,0,0,1,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,84,11,17,64,0.32,26862,Caleb Douglas,caleb-douglas,MIA,6,,0,17.06,197.6,5.3,4.4,rookie,0,0,0,0,1,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,85,11,18,64,0.32,20943,Darius Slayton,darius-slayton,NYG,8,,8,,,4.9,3.9,,0,0,0,0,0,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,86,11,19,64,0.32,25198,Devaughn Vele,devaughn-vele,NO,8,,3,20.12,239.8,4.8,4.3,,0,0,0,0,0,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,87,11,20,64,0.32,25914,Jaylin Noel,jaylin-noel,HOU,8,,2,18.10,213.7,4.2,3.5,,0,0,0,0,0,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,88,11,21,64,0.32,24347,Xavier Hutchinson,xavier-hutchinson,HOU,8,,4,,,3.5,2,,0,0,0,0,0,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,89,11,22,64,0.32,22597,Jalen Tolbert,jalen-tolbert,MIA,6,,5,,,4.4,3.1,,0,0,0,0,0,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,90,11,23,64,0.32,24989,Tory Horton,tory-horton,SEA,11,,2,20.01,228.7,5.1,4,,0,0,0,0,0,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,91,11,24,64,0.32,22623,Rashod Bateman,rashod-bateman,BAL,13,,6,20.05,232.7,5.2,3.8,,0,0,0,0,0,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,92,11,25,64,0.32,26101,Isaac TeSlaa,isaac-teslaa,DET,6,,2,20.01,228.9,7.8,6.3,,0,0,0,0,0,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,93,11,26,64,0.32,25098,Jalen McMillan,jalen-mcmillan,TB,10,,3,18.08,211.6,3.5,4,,0,0,0,0,0,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,94,11,27,64,0.32,26859,Antonio Williams,antonio-williams-2,WAS,7,,0,20.08,235.8,5.3,5.2,rookie,0,0,0,0,1,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,95,11,28,64,0.32,25894,Jack Bech,jack-bech,LV,13,,2,20.10,238.2,4.6,5.2,,0,0,0,0,0,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,96,11,29,64,0.32,24973,Troy Franklin,troy-franklin,DEN,10,,3,21.02,241.8,4,3.7,,0,0,0,0,0,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,97,11,30,64,0.32,26745,Chris Bell,chris-bell,MIA,6,,0,21.01,240.9,6.3,5.6,rookie|injured,0,0,0,0,1,1,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,98,11,31,64,0.32,25964,Elic Ayomanor,elic-ayomanor,TEN,9,,2,21.02,241.5,4.7,4.1,,0,0,0,0,0,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,99,11,32,64,0.32,24119,Andrei Iosivas,andrei-iosivas,CIN,6,,4,,,3.7,3.9,,0,0,0,0,0,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,100,11,33,64,0.32,23469,Tyquan Thornton,tyquan-thornton,KC,5,,5,,,5.8,3.7,,0,0,0,0,0,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,101,11,34,64,0.32,25934,Tez Johnson,tez-johnson,TB,10,,2,,,4.6,3.6,,0,0,0,0,0,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,102,11,35,64,0.32,21961,Darnell Mooney,darnell-mooney,NYG,8,,7,21.09,249.2,4.8,3.8,,0,0,0,0,0,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,103,11,36,64,0.32,25987,Chimere Dike,chimere-dike,TEN,9,,2,20.01,229.4,5.1,3.7,,0,0,0,0,0,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,104,11,37,64,0.32,26807,Ted Hurst III,ted-hurst,TB,10,,0,20.12,239.6,4.3,3.3,rookie,0,0,0,0,1,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,105,11,38,64,0.32,23155,Jahan Dotson,jahan-dotson,ATL,11,,5,,,3.5,2.5,,0,0,0,0,0,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,106,11,39,64,0.32,19815,Christian Kirk,christian-kirk,SF,8,,9,21.02,241.7,5.8,3.9,,0,0,0,0,0,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,107,11,40,64,0.32,19318,Kendrick Bourne,kendrick-bourne,ARI,14,,10,,,3.7,2.7,,0,0,0,0,0,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,108,11,41,64,0.32,26952,Malik Benson,malik-benson,LV,13,,0,,,5.5,3.5,rookie,0,0,0,0,1,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,109,11,42,64,0.32,26852,Bryce Lance,bryce-lance,NO,8,,0,,,8,6,rookie,0,0,0,0,1,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,110,11,43,64,0.32,18422,Kalif Raymond,kalif-raymond,CHI,10,,10,,,4.7,3.3,,0,0,0,0,0,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,111,11,44,64,0.32,25039,Roman Wilson,roman-wilson,PIT,9,,3,,,5.1,2.7,,0,0,0,0,0,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,112,11,45,64,0.32,21142,Olamide Zaccheaus,olamide-zaccheaus,ATL,11,,8,,,2.5,2.5,,0,0,0,0,0,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,113,11,46,64,0.32,23165,Marvin Mims Jr.,marvin-mims,DEN,10,,4,19.04,219.5,4.7,2.3,,0,0,0,0,0,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,114,11,47,64,0.32,25201,Jordan Whittington,jordan-whittington,LAR,11,,3,,,4.7,3.3,,0,0,0,0,0,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
